ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr22@+@15788931^15790661-@15788931^15790685-,chr22,+,15788931^,15790661-,15788931^15790685-
chr22@+@15790798^15791010-@15790798^15791017-,chr22,+,15790798^,15791010-,15790798^15791017-
chr22@-@16991873^16988167-@16991873^16988116-,chr22,-,16991873^,16988167-,16991873^16988116-
chr22@-@16968298^16967481-@16968298^16966364-,chr22,-,16968298^,16967481-,16968298^16966364-
chr22@-@16968298^16966364-@16968298^16966183-,chr22,-,16968298^,16966364-,16968298^16966183-
chr22@-@16968298^16967481-@16968298^16966183-,chr22,-,16968298^,16967481-,16968298^16966183-
chr22@+@17130484^17131615-@17130484^17131863-,chr22,+,17130484^,17131615-,17130484^17131863-
chr22@-@17219356^17209690-@17219356^17209598-,chr22,-,17219356^,17209690-,17219356^17209598-
chr22@-@17221727^17209723-@17221727^17209685-,chr22,-,17221727^,17209723-,17221727^17209685-
chr22@-@17221727^17209685-@17221727^17209598-,chr22,-,17221727^,17209685-,17221727^17209598-
chr22@-@17221727^17209723-@17221727^17209598-,chr22,-,17221727^,17209723-,17221727^17209598-
chr22@+@17543003^17548148-@17543003^17548151-,chr22,+,17543003^,17548148-,17543003^17548151-
chr22@-@17743803^17740176-@17743803^17739488-,chr22,-,17743803^,17740176-,17743803^17739488-
chr22@-@18548011^18547421-@18548011^18547373-,chr22,-,18548011^,18547421-,18548011^18547373-
chr22@-@18778730^18775251-@18778730^18775232-,chr22,-,18778730^,18775251-,18778730^18775232-
chr22@-@18925051^18923179-@18925051^18922933-,chr22,-,18925051^,18923179-,18925051^18922933-
chr22@-@18919706^18919631-@18919706^18919597-,chr22,-,18919706^,18919631-,18919706^18919597-
chr22@+@19002925^19005833-@19002925^19005836-,chr22,+,19002925^,19005833-,19002925^19005836-
chr22@-@19068100^19065067-@19068100^19065058-,chr22,-,19068100^,19065067-,19068100^19065058-
chr22@+@19494382^19494474-@19494382^19494507-,chr22,+,19494382^,19494474-,19494382^19494507-
chr22@+@19516645^19516814-@19516645^19516817-,chr22,+,19516645^,19516814-,19516645^19516817-
chr22@+@19516645^19516781-@19516645^19516817-,chr22,+,19516645^,19516781-,19516645^19516817-
chr22@+@19516645^19516781-@19516645^19516814-,chr22,+,19516645^,19516781-,19516645^19516814-
chr22@+@19720454^19720549-@19720454^19720642-,chr22,+,19720454^,19720549-,19720454^19720642-
chr22@+@19721736^19721822-@19721736^19721833-,chr22,+,19721736^,19721822-,19721736^19721833-
chr22@+@19721736^19721822-@19721736^19721833-19721957^19722237-,chr22,+,19721736^,19721822-,19721736^19721833-19721957^19722237-
chr22@-@19854443^19852486-@19854443^19847389-,chr22,-,19854443^,19852486-,19854443^19847389-
chr22@-@19941701^19931098-@19941701^19931095-,chr22,-,19941701^,19931098-,19941701^19931095-
chr22@-@19878090^19877234-@19878090^19877212-,chr22,-,19878090^,19877234-,19878090^19877212-
chr22@+@19961289^19962233-@19961289^19962527-,chr22,+,19961289^,19962233-,19961289^19962527-
chr22@+@19963759^19964110-@19963759^19964168-,chr22,+,19963759^,19964110-,19963759^19964168-
chr22@-@19975686^19974278-@19975686^19974239-,chr22,-,19975686^,19974278-,19975686^19974239-
chr22@+@20052584^20053360-@20052584^20053437-,chr22,+,20052584^,20053360-,20052584^20053437-
chr22@-@20065146^20063153-@20065146^20063128-,chr22,-,20065146^,20063153-,20065146^20063128-
chr22@-@20065146^20063150-@20065146^20063147-,chr22,-,20065146^,20063150-,20065146^20063147-
chr22@-@20065146^20063150-@20065146^20063128-,chr22,-,20065146^,20063150-,20065146^20063128-
chr22@-@20065146^20063153-@20065146^20063150-,chr22,-,20065146^,20063153-,20065146^20063150-
chr22@-@20065146^20063147-@20065146^20063128-,chr22,-,20065146^,20063147-,20065146^20063128-
chr22@-@20065146^20063153-@20065146^20063147-,chr22,-,20065146^,20063153-,20065146^20063147-
chr22@-@20065146^20063153-@20065146^20063128-,chr22,-,20065146^,20063153-,20065146^20063128-
chr22@-@20114761^20114685-@20114761^20114681-,chr22,-,20114761^,20114685-,20114761^20114681-
chr22@-@20113686^20113561-@20113686^20113507-,chr22,-,20113686^,20113561-,20113686^20113507-
chr22@+@20126368^20126952-@20126368^20126955-,chr22,+,20126368^,20126952-,20126368^20126955-
chr22@-@20319879^20319799-@20319879^20319786-,chr22,-,20319879^,20319799-,20319879^20319786-
chr22@-@20429536^20429355-@20429536^20429340-,chr22,-,20429536^,20429355-,20429536^20429340-
chr22@-@20495760^20489244-@20495760^20489212-,chr22,-,20495760^,20489244-,20495760^20489212-
chr22@+@20702709^20702830-@20702709^20702844-,chr22,+,20702709^,20702830-,20702709^20702844-
chr22@-@20712486^20711461-@20712486^20711438-,chr22,-,20712486^,20711461-,20712486^20711438-
chr22@-@20709908^20709499-@20709908^20709379-,chr22,-,20709908^,20709499-,20709908^20709379-
chr22@+@20967303^20967793-@20967303^20967805-,chr22,+,20967303^,20967793-,20967303^20967805-
chr22@+@20967975^20973289-@20967975^20973371-,chr22,+,20967975^,20973289-,20967975^20973371-
chr22@+@20967975^20973289-@20967975^20973307-,chr22,+,20967975^,20973289-,20967975^20973307-
chr22@+@20967975^20973307-@20967975^20973371-,chr22,+,20967975^,20973307-,20967975^20973371-
chr22@+@20974621^20974704-@20974621^20974728-,chr22,+,20974621^,20974704-,20974621^20974728-
chr22@+@20994269^20994558-@20994269^20994674-,chr22,+,20994269^,20994558-,20994269^20994674-
chr22@+@20994727^20994870-@20994727^20994915-,chr22,+,20994727^,20994870-,20994727^20994915-
chr22@+@20995026^20995746-@20995026^20995763-,chr22,+,20995026^,20995746-,20995026^20995763-
chr22@+@20994727^20994870-@20994727^20994915-20995026^20995368-20995484^20995746-,chr22,+,20994727^,20994870-,20994727^20994915-20995026^20995368-20995484^20995746-
chr22@+@20994727^20994870-@20994727^20994915-20995026^20995746-,chr22,+,20994727^,20994870-,20994727^20994915-20995026^20995746-
chr22@-@21001256^21000787-@21001256^21000729-,chr22,-,21001256^,21000787-,21001256^21000729-
chr22@+@21016092^21017921-@21016092^21017989-,chr22,+,21016092^,21017921-,21016092^21017989-
chr22@-@21032531^21031855-@21032531^21031852-,chr22,-,21032531^,21031855-,21032531^21031852-
chr22@+@21055176^21056936-@21055176^21057105-,chr22,+,21055176^,21056936-,21055176^21057105-
chr22@+@21117258^21118041-@21117258^21118204-,chr22,+,21117258^,21118041-,21117258^21118204-
chr22@-@21324831^21322984-@21324831^21322854-,chr22,-,21324831^,21322984-,21324831^21322854-
chr22@+@21468202^21468315-@21468202^21468354-,chr22,+,21468202^,21468315-,21468202^21468354-
chr22@+@21469534^21469617-@21469534^21469642-,chr22,+,21469534^,21469617-,21469534^21469642-
chr22@-@21477790^21476764-@21477790^21476741-,chr22,-,21477790^,21476764-,21477790^21476741-
chr22@-@21475211^21474800-@21475211^21474680-,chr22,-,21475211^,21474800-,21475211^21474680-
chr22@-@21487565^21486975-@21487565^21486927-,chr22,-,21487565^,21486975-,21487565^21486927-
chr22@-@21478585^21478161-@21478585^21478101-,chr22,-,21478585^,21478161-,21478585^21478101-
chr22@-@21477790^21476764-@21477790^21476160-,chr22,-,21477790^,21476764-,21477790^21476160-
chr22@+@21632827^21632980-@21632827^21633120-,chr22,+,21632827^,21632980-,21632827^21633120-
chr22@+@21695070^21695394-@21695070^21695398-,chr22,+,21695070^,21695394-,21695070^21695398-
chr22@-@21982730^21976187-@21982730^21975953-,chr22,-,21982730^,21976187-,21982730^21975953-
chr22@-@21982730^21975807-@21982730^21975744-,chr22,-,21982730^,21975807-,21982730^21975744-
chr22@-@21963923^21963020-@21963923^21962893-,chr22,-,21963923^,21963020-,21963923^21962893-
chr22@-@22557545^22556930-@22557545^22556909-,chr22,-,22557545^,22556930-,22557545^22556909-
chr22@-@22557545^22557086-@22557545^22556930-,chr22,-,22557545^,22557086-,22557545^22556930-
chr22@-@22557545^22556977-@22557545^22556930-,chr22,-,22557545^,22556977-,22557545^22556930-
chr22@-@22557545^22557086-@22557545^22556909-,chr22,-,22557545^,22557086-,22557545^22556909-
chr22@-@22557545^22556977-@22557545^22556909-,chr22,-,22557545^,22556977-,22557545^22556909-
chr22@-@22557545^22557086-@22557545^22556977-,chr22,-,22557545^,22557086-,22557545^22556977-
chr22@+@22644708^22646312-@22644708^22646334-,chr22,+,22644708^,22646312-,22644708^22646334-
chr22@+@22646881^22646983-@22646881^22647141-,chr22,+,22646881^,22646983-,22646881^22647141-
chr22@+@22888259^22893697-@22888259^22893700-,chr22,+,22888259^,22893697-,22888259^22893700-
chr22@+@23309483^23309943-@23309483^23310324-,chr22,+,23309483^,23309943-,23309483^23310324-
chr22@-@23579985^23575085-@23579985^23575082-,chr22,-,23579985^,23575085-,23579985^23575082-
chr22@-@23717108^23715194-@23717108^23715159-,chr22,-,23717108^,23715194-,23717108^23715159-
chr22@-@23715009^23714294-@23715009^23714286-,chr22,-,23715009^,23714294-,23715009^23714286-
chr22@-@23715009^23714342-@23715009^23714294-,chr22,-,23715009^,23714342-,23715009^23714294-
chr22@-@23715009^23714342-@23715009^23714286-,chr22,-,23715009^,23714342-,23715009^23714286-
chr22@+@23698333^23698555-@23698333^23698844-,chr22,+,23698333^,23698555-,23698333^23698844-
chr22@-@23754315^23753198-@23754315^23753150-,chr22,-,23754315^,23753198-,23754315^23753150-
chr22@+@23764173^23764239-@23764173^23764260-23764402^23764639-23764713^23764793-23764902^23765721-,chr22,+,23764173^,23764239-,23764173^23764260-23764402^23764639-23764713^23764793-23764902^23765721-
chr22@+@23764173^23764239-@23764173^23764260-23764397^23764639-23764713^23764793-23764902^23765721-,chr22,+,23764173^,23764239-,23764173^23764260-23764397^23764639-23764713^23764793-23764902^23765721-
chr22@+@23764173^23764239-@23764173^23764260-23764412^23764639-23764713^23765377-23765457^23765721-,chr22,+,23764173^,23764239-,23764173^23764260-23764412^23764639-23764713^23765377-23765457^23765721-
chr22@-@23767834^23767593-@23767834^23767540-,chr22,-,23767834^,23767593-,23767834^23767540-
chr22@-@23767374^23766296-@23767374^23766275-,chr22,-,23767374^,23766296-,23767374^23766275-
chr22@+@23781409^23781788-@23781409^23782368-,chr22,+,23781409^,23781788-,23781409^23782368-
chr22@+@23781409^23781788-@23781409^23782226-,chr22,+,23781409^,23781788-,23781409^23782226-
chr22@+@23781409^23782226-@23781409^23782368-,chr22,+,23781409^,23782226-,23781409^23782368-
chr22@+@23793688^23800944-@23793688^23803295-,chr22,+,23793688^,23800944-,23793688^23803295-
chr22@+@23803422^23816625-@23803422^23816770-,chr22,+,23803422^,23816625-,23803422^23816770-
chr22@+@23868641^23875085-@23868641^23875121-,chr22,+,23868641^,23875085-,23868641^23875121-
chr22@+@23868641^23875117-@23868641^23875121-,chr22,+,23868641^,23875117-,23868641^23875121-
chr22@+@23868641^23875085-@23868641^23875117-,chr22,+,23868641^,23875085-,23868641^23875117-
chr22@+@23877171^23877385-@23877171^23877721-,chr22,+,23877171^,23877385-,23877171^23877721-
chr22@+@23877171^23882459-@23877171^23882495-,chr22,+,23877171^,23882459-,23877171^23882495-
chr22@+@23882869^23883874-@23882869^23883949-,chr22,+,23882869^,23883874-,23882869^23883949-
chr22@+@23882869^23883772-@23882869^23883949-23884024^23884302-,chr22,+,23882869^,23883772-,23882869^23883949-23884024^23884302-
chr22@+@23882869^23883772-@23882869^23883874-23884024^23884302-,chr22,+,23882869^,23883772-,23882869^23883874-23884024^23884302-
chr22@-@23973768^23973347-@23973768^23973343-,chr22,-,23973768^,23973347-,23973768^23973343-
chr22@-@24225546^24225414-@24225546^24225411-,chr22,-,24225546^,24225414-,24225546^24225411-
chr22@-@24543842^24543100-@24543842^24543097-,chr22,-,24543842^,24543100-,24543842^24543097-
chr22@+@24608023^24609962-@24608023^24609965-,chr22,+,24608023^,24609962-,24608023^24609965-
chr22@+@24610033^24610250-@24610033^24610358-,chr22,+,24610033^,24610250-,24610033^24610358-
chr22@+@24623916^24627410-@24623916^24627432-,chr22,+,24623916^,24627410-,24623916^24627432-
chr22@-@24589821^24589393-@24589821^24588329-,chr22,-,24589821^,24589393-,24589821^24588329-
chr22@-@24589821^24589393-@24589821^24589265-24588679^24588329-,chr22,-,24589821^,24589393-,24589821^24589265-24588679^24588329-
chr22@+@24608023^24609962-@24608023^24609965-,chr22,+,24608023^,24609962-,24608023^24609965-
chr22@+@24610336^24610414-@24610336^24610455-,chr22,+,24610336^,24610414-,24610336^24610455-
chr22@+@24610033^24610250-@24610033^24610358-,chr22,+,24610033^,24610250-,24610033^24610358-
chr22@+@24610531^24611075-@24610531^24611078-,chr22,+,24610531^,24611075-,24610531^24611078-
chr22@+@24627278^24627410-@24627278^24627432-,chr22,+,24627278^,24627410-,24627278^24627432-
chr22@+@24623916^24627410-@24623916^24627432-,chr22,+,24623916^,24627410-,24623916^24627432-
chr22@+@24627979^24628081-@24627979^24628239-,chr22,+,24627979^,24628081-,24627979^24628239-
chr22@-@24734084^24728401-@24734084^24728374-,chr22,-,24734084^,24728401-,24734084^24728374-
chr22@-@24946572^24939552-@24946572^24939451-,chr22,-,24946572^,24939552-,24946572^24939451-
chr22@+@25199909^25201377-@25199909^25201381-,chr22,+,25199909^,25201377-,25199909^25201381-
chr22@+@25832997^25835293-@25832997^25835296-,chr22,+,25832997^,25835293-,25832997^25835296-
chr22@-@25898384^25895370-@25898384^25895268-,chr22,-,25898384^,25895370-,25898384^25895268-
chr22@-@26163145^26162425-@26163145^26162282-,chr22,-,26163145^,26162425-,26163145^26162282-
chr22@+@26373483^26375575-@26373483^26375578-,chr22,+,26373483^,26375575-,26373483^26375578-
chr22@+@26365566^26375575-@26365566^26375578-,chr22,+,26365566^,26375575-,26365566^26375578-
chr22@+@26365566^26375575-@26365566^26375581-,chr22,+,26365566^,26375575-,26365566^26375581-
chr22@+@26365566^26375578-@26365566^26375581-,chr22,+,26365566^,26375578-,26365566^26375581-
chr22@+@26351243^26375575-@26351243^26375578-,chr22,+,26351243^,26375575-,26351243^26375578-
chr22@-@26472302^26471388-@26472302^26471288-,chr22,-,26472302^,26471388-,26472302^26471288-
chr22@-@26472302^26470922-@26472302^26470813-,chr22,-,26472302^,26470922-,26472302^26470813-
chr22@-@26512099^26511317-@26512099^26511195-,chr22,-,26512099^,26511317-,26512099^26511195-
chr22@-@26512099^26511195-@26512099^26511153-,chr22,-,26512099^,26511195-,26512099^26511153-
chr22@-@26512099^26511317-@26512099^26511153-,chr22,-,26512099^,26511317-,26512099^26511153-
chr22@-@26511119^26510702-@26511119^26510667-,chr22,-,26511119^,26510702-,26511119^26510667-
chr22@-@26512099^26510702-@26512099^26510692-,chr22,-,26512099^,26510702-,26512099^26510692-
chr22@-@26503666^26502094-@26503666^26502052-,chr22,-,26503666^,26502094-,26503666^26502052-
chr22@+@26663398^26665457-@26663398^26665531-,chr22,+,26663398^,26665457-,26663398^26665531-
chr22@+@27997739^27997986-@27997739^27998072-,chr22,+,27997739^,27997986-,27997739^27998072-
chr22@+@27997739^27997986-@27997739^27998604-,chr22,+,27997739^,27997986-,27997739^27998604-
chr22@+@27997739^27997986-@27997739^27998072-27998152^27998604-,chr22,+,27997739^,27997986-,27997739^27998072-27998152^27998604-
chr22@+@29125416^29137342-@29125416^29137502-,chr22,+,29125416^,29137342-,29125416^29137502-
chr22@+@29225216^29226422-@29225216^29226490-,chr22,+,29225216^,29226422-,29225216^29226490-
chr22@-@29263835^29260868-@29263835^29260864-,chr22,-,29263835^,29260868-,29263835^29260864-
chr22@+@29272252^29272380-@29272252^29272386-,chr22,+,29272252^,29272380-,29272252^29272386-
chr22@+@29272431^29273738-@29272431^29273741-,chr22,+,29272431^,29273738-,29272431^29273741-
chr22@+@29273864^29274265-@29273864^29274268-,chr22,+,29273864^,29274265-,29273864^29274268-
chr22@+@29288786^29291562-@29288786^29291565-,chr22,+,29288786^,29291562-,29288786^29291565-
chr22@+@29287134^29288606-@29287134^29288987-29289062^29291565-,chr22,+,29287134^,29288606-,29287134^29288987-29289062^29291565-
chr22@+@29307153^29308059-@29307153^29308087-,chr22,+,29307153^,29308059-,29307153^29308087-
chr22@+@29310998^29311462-@29310998^29312143-,chr22,+,29310998^,29311462-,29310998^29312143-
chr22@-@29338990^29334410-@29338990^29334350-,chr22,-,29338990^,29334410-,29338990^29334350-
chr22@-@29351705^29351419-@29351705^29351266-,chr22,-,29351705^,29351419-,29351705^29351266-
chr22@-@29478010^29472449-@29478010^29472446-,chr22,-,29478010^,29472449-,29478010^29472446-
chr22@-@29478010^29472449-@29478010^29472446-,chr22,-,29478010^,29472449-,29478010^29472446-
chr22@+@29668446^29671826-@29668446^29671913-,chr22,+,29668446^,29671826-,29668446^29671913-
chr22@-@29825087^29822464-@29825087^29822395-,chr22,-,29825087^,29822464-,29825087^29822395-
chr22@+@29971062^29978425-@29971062^29978442-,chr22,+,29971062^,29978425-,29971062^29978442-
chr22@-@30286825^30286142-@30286825^30286098-,chr22,-,30286825^,30286142-,30286825^30286098-
chr22@-@30326673^30304651-@30326673^30304630-,chr22,-,30326673^,30304651-,30326673^30304630-
chr22@+@30362114^30365944-@30362114^30365990-,chr22,+,30362114^,30365944-,30362114^30365990-
chr22@+@30374091^30375479-@30374091^30375486-,chr22,+,30374091^,30375479-,30374091^30375486-
chr22@+@30399718^30400259-@30399718^30400337-,chr22,+,30399718^,30400259-,30399718^30400337-
chr22@+@30407154^30407415-@30407154^30407524-,chr22,+,30407154^,30407415-,30407154^30407524-
chr22@+@30407603^30409107-@30407603^30409187-,chr22,+,30407603^,30409107-,30407603^30409187-
chr22@+@30410679^30415759-@30410679^30415948-,chr22,+,30410679^,30415759-,30410679^30415948-
chr22@+@30426844^30427171-@30426844^30427240-,chr22,+,30426844^,30427171-,30426844^30427240-
chr22@+@30426844^30427122-@30426844^30427171-,chr22,+,30426844^,30427122-,30426844^30427171-
chr22@+@30426844^30427122-@30426844^30427240-,chr22,+,30426844^,30427122-,30426844^30427240-
chr22@-@30471905^30471277-@30471905^30471207-,chr22,-,30471905^,30471277-,30471905^30471207-
chr22@+@30483839^30491697-@30483839^30491878-,chr22,+,30483839^,30491697-,30483839^30491878-
chr22@-@30505558^30503768-@30505558^30503752-,chr22,-,30505558^,30503768-,30505558^30503752-
chr22@-@30491573^30490290-@30491573^30490246-,chr22,-,30491573^,30490290-,30491573^30490246-
chr22@-@30581012^30580701-@30581012^30580686-,chr22,-,30581012^,30580701-,30581012^30580686-
chr22@-@30579137^30578998-@30579137^30578995-,chr22,-,30579137^,30578998-,30579137^30578995-
chr22@+@30611063^30612873-@30611063^30612885-,chr22,+,30611063^,30612873-,30611063^30612885-
chr22@+@30888340^30889177-@30888340^30889180-,chr22,+,30888340^,30889177-,30888340^30889180-
chr22@+@30906069^30906194-@30906069^30906197-,chr22,+,30906069^,30906194-,30906069^30906197-
chr22@+@30971779^30972855-@30971779^30972924-,chr22,+,30971779^,30972855-,30971779^30972924-
