ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr19@-@50362172^50361781-@50362174^50362172-50361782^50361780-,chr19,-,50362172^,50361781-,50362174^50362172-50361782^50361780-
chr19@+@50376576^50376719-@50376575^50376577-50376719^50376721-,chr19,+,50376576^,50376719-,50376575^50376577-50376719^50376721-
chr19@+@50402124^50402205-@50402123^50402125-50402205^50402207-,chr19,+,50402124^,50402205-,50402123^50402125-50402205^50402207-
chr19@+@50415826^50416396-@50415825^50415827-50416396^50416398-,chr19,+,50415826^,50416396-,50415825^50415827-50416396^50416398-
chr19@-@50820154^50820035-@50820156^50820154-50820036^50820034-,chr19,-,50820154^,50820035-,50820156^50820154-50820036^50820034-
chr19@-@50826996^50826757-@50826998^50826996-50826758^50826756-,chr19,-,50826996^,50826757-,50826998^50826996-50826758^50826756-
chr19@-@50826878^50826757-@50826880^50826878-50826758^50826756-,chr19,-,50826878^,50826757-,50826880^50826878-50826758^50826756-
chr19@+@50855001^50856240-@50855000^50855002-50856240^50856242-,chr19,+,50855001^,50856240-,50855000^50855002-50856240^50856242-
chr19@+@50855424^50856240-@50855423^50855425-50856240^50856242-,chr19,+,50855424^,50856240-,50855423^50855425-50856240^50856242-
chr19@+@50858086^50858158-@50858085^50858087-50858158^50858160-,chr19,+,50858086^,50858158-,50858085^50858087-50858158^50858160-
chr19@+@50858174^50858299-@50858173^50858175-50858299^50858301-,chr19,+,50858174^,50858299-,50858173^50858175-50858299^50858301-
chr19@+@50858175^50858299-@50858174^50858176-50858299^50858301-,chr19,+,50858175^,50858299-,50858174^50858176-50858299^50858301-
chr19@+@50858315^50858459-@50858314^50858316-50858459^50858461-,chr19,+,50858315^,50858459-,50858314^50858316-50858459^50858461-
chr19@+@50858333^50858459-@50858332^50858334-50858459^50858461-,chr19,+,50858333^,50858459-,50858332^50858334-50858459^50858461-
chr19@+@50876758^50876872-@50876757^50876759-50876872^50876874-,chr19,+,50876758^,50876872-,50876757^50876759-50876872^50876874-
chr19@-@50908579^50908491-@50908581^50908579-50908492^50908490-,chr19,-,50908579^,50908491-,50908581^50908579-50908492^50908490-
chr19@-@50908579^50908495-@50908581^50908579-50908496^50908494-,chr19,-,50908579^,50908495-,50908581^50908579-50908496^50908494-
chr19@-@50948859^50948773-@50948861^50948859-50948774^50948772-,chr19,-,50948859^,50948773-,50948861^50948859-50948774^50948772-
chr19@-@51024045^51023228-@51024047^51024045-51023229^51023227-,chr19,-,51024045^,51023228-,51024047^51024045-51023229^51023227-
chr19@-@51029342^51029212-@51029344^51029342-51029213^51029211-,chr19,-,51029342^,51029212-,51029344^51029342-51029213^51029211-
chr19@-@51372161^51372074-@51372163^51372161-51372075^51372073-,chr19,-,51372161^,51372074-,51372163^51372161-51372075^51372073-
chr19@-@51416310^51416167-@51416312^51416310-51416168^51416166-,chr19,-,51416310^,51416167-,51416312^51416310-51416168^51416166-
chr19@+@51704186^51704270-@51704185^51704187-51704270^51704272-,chr19,+,51704186^,51704270-,51704185^51704187-51704270^51704272-
chr19@-@51887896^51886912-@51887898^51887896-51886913^51886911-,chr19,-,51887896^,51886912-,51887898^51887896-51886913^51886911-
chr19@-@51887832^51886912-@51887834^51887832-51886913^51886911-,chr19,-,51887832^,51886912-,51887834^51887832-51886913^51886911-
chr19@-@51900093^51899912-@51900095^51900093-51899913^51899911-,chr19,-,51900093^,51899912-,51900095^51900093-51899913^51899911-
chr19@-@52397195^52396752-@52397197^52397195-52396753^52396751-,chr19,-,52397195^,52396752-,52397197^52397195-52396753^52396751-
chr19@-@53091637^53091497-@53091639^53091637-53091498^53091496-,chr19,-,53091637^,53091497-,53091639^53091637-53091498^53091496-
chr19@-@53091637^53091529-@53091639^53091637-53091530^53091528-,chr19,-,53091637^,53091529-,53091639^53091637-53091530^53091528-
chr19@-@53091637^53091553-@53091639^53091637-53091554^53091552-,chr19,-,53091637^,53091553-,53091639^53091637-53091554^53091552-
chr19@-@54095872^54095357-@54095874^54095872-54095358^54095356-,chr19,-,54095872^,54095357-,54095874^54095872-54095358^54095356-
chr19@+@54128200^54128305-@54128199^54128201-54128305^54128307-,chr19,+,54128200^,54128305-,54128199^54128201-54128305^54128307-
chr19@+@54129185^54129272-@54129184^54129186-54129272^54129274-,chr19,+,54129185^,54129272-,54129184^54129186-54129272^54129274-
chr19@+@54143749^54144006-@54143748^54143750-54144006^54144008-,chr19,+,54143749^,54144006-,54143748^54143750-54144006^54144008-
chr19@+@54153840^54155309-@54153839^54153841-54155309^54155311-,chr19,+,54153840^,54155309-,54153839^54153841-54155309^54155311-
chr19@+@54193318^54193622-@54193317^54193319-54193622^54193624-,chr19,+,54193318^,54193622-,54193317^54193319-54193622^54193624-
chr19@+@54206462^54206553-@54206461^54206463-54206553^54206555-,chr19,+,54206462^,54206553-,54206461^54206463-54206553^54206555-
chr19@+@54206724^54207398-@54206723^54206725-54207398^54207400-,chr19,+,54206724^,54207398-,54206723^54206725-54207398^54207400-
chr19@-@54222943^54222782-@54222945^54222943-54222783^54222781-,chr19,-,54222943^,54222782-,54222945^54222943-54222783^54222781-
chr19@-@54254018^54252987-@54254020^54254018-54252988^54252986-,chr19,-,54254018^,54252987-,54254020^54254018-54252988^54252986-
chr19@-@54277550^54276929-@54277552^54277550-54276930^54276928-,chr19,-,54277550^,54276929-,54277552^54277550-54276930^54276928-
chr19@-@54356356^54356267-@54356358^54356356-54356268^54356266-,chr19,-,54356356^,54356267-,54356358^54356356-54356268^54356266-
chr19@+@54416066^54416789-@54416065^54416067-54416789^54416791-,chr19,+,54416066^,54416789-,54416065^54416067-54416789^54416791-
chr19@+@54532831^54533043-@54532830^54532832-54533043^54533045-,chr19,+,54532831^,54533043-,54532830^54532832-54533043^54533045-
chr19@+@54594278^54594441-@54594277^54594279-54594441^54594443-,chr19,+,54594278^,54594441-,54594277^54594279-54594441^54594443-
chr19@+@54635609^54636497-@54635608^54635610-54636497^54636499-,chr19,+,54635609^,54636497-,54635608^54635610-54636497^54636499-
chr19@+@54635609^54636494-@54635608^54635610-54636494^54636496-,chr19,+,54635609^,54636494-,54635608^54635610-54636494^54636496-
chr19@+@54888642^54888976-@54888641^54888643-54888976^54888978-,chr19,+,54888642^,54888976-,54888641^54888643-54888976^54888978-
chr19@+@54970153^54970223-@54970152^54970154-54970223^54970225-,chr19,+,54970153^,54970223-,54970152^54970154-54970223^54970225-
chr19@+@54990096^54990215-@54990095^54990097-54990215^54990217-,chr19,+,54990096^,54990215-,54990095^54990097-54990215^54990217-
chr19@+@55082180^55082275-@55082179^55082181-55082275^55082277-,chr19,+,55082180^,55082275-,55082179^55082181-55082275^55082277-
chr19@+@55083519^55083616-@55083518^55083520-55083616^55083618-,chr19,+,55083519^,55083616-,55083518^55083520-55083616^55083618-
chr19@-@55093153^55093076-@55093155^55093153-55093077^55093075-,chr19,-,55093153^,55093076-,55093155^55093153-55093077^55093075-
chr19@-@55279807^55279702-@55279809^55279807-55279703^55279701-,chr19,-,55279807^,55279702-,55279809^55279807-55279703^55279701-
chr19@+@55342046^55342215-@55342045^55342047-55342215^55342217-,chr19,+,55342046^,55342215-,55342045^55342047-55342215^55342217-
chr19@-@55360853^55360769-@55360855^55360853-55360770^55360768-,chr19,-,55360853^,55360769-,55360855^55360853-55360770^55360768-
chr19@+@55386674^55387930-@55386673^55386675-55387930^55387932-,chr19,+,55386674^,55387930-,55386673^55386675-55387930^55387932-
chr19@+@55386693^55387930-@55386692^55386694-55387930^55387932-,chr19,+,55386693^,55387930-,55386692^55386694-55387930^55387932-
chr19@+@55489032^55489354-@55489031^55489033-55489354^55489356-,chr19,+,55489032^,55489354-,55489031^55489033-55489354^55489356-
chr19@-@56193120^56193054-@56193122^56193120-56193055^56193053-,chr19,-,56193120^,56193054-,56193122^56193120-56193055^56193053-
chr19@+@56398383^56398894-@56398382^56398384-56398894^56398896-,chr19,+,56398383^,56398894-,56398382^56398384-56398894^56398896-
chr19@+@56494342^56495048-@56494341^56494343-56495048^56495050-,chr19,+,56494342^,56495048-,56494341^56494343-56495048^56495050-
chr19@+@56790078^56791055-@56790077^56790079-56791055^56791057-,chr19,+,56790078^,56791055-,56790077^56790079-56791055^56791057-
chr19@+@57191527^57191699-@57191526^57191528-57191699^57191701-,chr19,+,57191527^,57191699-,57191526^57191528-57191699^57191701-
chr19@+@57233591^57233594-@57233590^57233592-57233594^57233596-,chr19,+,57233591^,57233594-,57233590^57233592-57233594^57233596-
chr19@+@57491597^57492113-@57491596^57491598-57492113^57492115-,chr19,+,57491597^,57492113-,57491596^57491598-57492113^57492115-
chr19@-@57700988^57697841-@57700990^57700988-57697842^57697840-,chr19,-,57700988^,57697841-,57700990^57700988-57697842^57697840-
chr19@+@58067567^58068408-@58067566^58067568-58068408^58068410-,chr19,+,58067567^,58068408-,58067566^58067568-58068408^58068410-
chr19@-@58352283^58351687-@58352285^58352283-58351688^58351686-,chr19,-,58352283^,58351687-,58352285^58352283-58351688^58351686-
chr19@+@58353857^58354369-@58353856^58353858-58354369^58354371-,chr19,+,58353857^,58354369-,58353856^58353858-58354369^58354371-
chr19@+@58479727^58479930-@58479726^58479728-58479930^58479932-,chr19,+,58479727^,58479930-,58479726^58479728-58479930^58479932-
chr19@+@58480619^58480704-@58480618^58480620-58480704^58480706-,chr19,+,58480619^,58480704-,58480618^58480620-58480704^58480706-
chr19@+@58548776^58548886-@58548775^58548777-58548886^58548888-,chr19,+,58548776^,58548886-,58548775^58548777-58548886^58548888-
chr19@+@58548776^58548862-@58548775^58548777-58548862^58548864-,chr19,+,58548776^,58548862-,58548775^58548777-58548862^58548864-
chr19@+@58549860^58549949-@58549859^58549861-58549949^58549951-,chr19,+,58549860^,58549949-,58549859^58549861-58549949^58549951-
chr19@-@58551906^58551776-@58551908^58551906-58551777^58551775-,chr19,-,58551906^,58551776-,58551908^58551906-58551777^58551775-
chr19@-@58570994^58570527-@58570996^58570994-58570528^58570526-,chr19,-,58570994^,58570527-,58570996^58570994-58570528^58570526-
chr20@+@428589^428951-@428588^428590-428951^428953-,chr20,+,428589^,428951-,428588^428590-428951^428953-
chr20@-@441857^441689-@441859^441857-441690^441688-,chr20,-,441857^,441689-,441859^441857-441690^441688-
chr20@-@487427^486462-@487429^487427-486463^486461-,chr20,-,487427^,486462-,487429^487427-486463^486461-
chr20@-@488678^487575-@488680^488678-487576^487574-,chr20,-,488678^,487575-,488680^488678-487576^487574-
chr20@-@499833^499305-@499835^499833-499306^499304-,chr20,-,499833^,499305-,499835^499833-499306^499304-
chr20@-@761701^761238-@761703^761701-761239^761237-,chr20,-,761701^,761238-,761703^761701-761239^761237-
chr20@-@1369772^1369039-@1369774^1369772-1369040^1369038-,chr20,-,1369772^,1369039-,1369774^1369772-1369040^1369038-
chr20@-@1479926^1479794-@1479928^1479926-1479795^1479793-,chr20,-,1479926^,1479794-,1479928^1479926-1479795^1479793-
chr20@+@2613226^2613833-@2613225^2613227-2613833^2613835-,chr20,+,2613226^,2613833-,2613225^2613227-2613833^2613835-
chr20@+@2657218^2657929-@2657217^2657219-2657929^2657931-,chr20,+,2657218^,2657929-,2657217^2657219-2657929^2657931-
chr20@-@2658759^2658522-@2658761^2658759-2658523^2658521-,chr20,-,2658759^,2658522-,2658761^2658759-2658523^2658521-
chr20@-@2658638^2658522-@2658640^2658638-2658523^2658521-,chr20,-,2658638^,2658522-,2658640^2658638-2658523^2658521-
chr20@-@2660068^2659793-@2660070^2660068-2659794^2659792-,chr20,-,2660068^,2659793-,2660070^2660068-2659794^2659792-
chr20@-@2660030^2659793-@2660032^2660030-2659794^2659792-,chr20,-,2660030^,2659793-,2660032^2660030-2659794^2659792-
chr20@-@2660697^2660590-@2660699^2660697-2660591^2660589-,chr20,-,2660697^,2660590-,2660699^2660697-2660591^2660589-
chr20@+@2751987^2752086-@2751986^2751988-2752086^2752088-,chr20,+,2751987^,2752086-,2751986^2751988-2752086^2752088-
chr20@+@2864083^2864179-@2864082^2864084-2864179^2864181-,chr20,+,2864083^,2864179-,2864082^2864084-2864179^2864181-
chr20@-@3165767^3165628-@3165769^3165767-3165629^3165627-,chr20,-,3165767^,3165628-,3165769^3165767-3165629^3165627-
chr20@-@3229346^3229263-@3229348^3229346-3229264^3229262-,chr20,-,3229346^,3229263-,3229348^3229346-3229264^3229262-
chr20@-@3660944^3660864-@3660946^3660944-3660865^3660863-,chr20,-,3660944^,3660864-,3660946^3660944-3660865^3660863-
chr20@-@3673354^3672898-@3673356^3673354-3672899^3672897-,chr20,-,3673354^,3672898-,3673356^3673354-3672899^3672897-
chr20@-@3778746^3778544-@3778748^3778746-3778545^3778543-,chr20,-,3778746^,3778544-,3778748^3778746-3778545^3778543-
chr20@-@3778951^3778806-@3778953^3778951-3778807^3778805-,chr20,-,3778951^,3778806-,3778953^3778951-3778807^3778805-
chr20@+@4182323^4182483-@4182322^4182324-4182483^4182485-,chr20,+,4182323^,4182483-,4182322^4182324-4182483^4182485-
chr20@-@5432543^5432372-@5432545^5432543-5432373^5432371-,chr20,-,5432543^,5432372-,5432545^5432543-5432373^5432371-
chr20@-@5434358^5433962-@5434360^5434358-5433963^5433961-,chr20,-,5434358^,5433962-,5434360^5434358-5433963^5433961-
chr20@-@5434172^5433962-@5434174^5434172-5433963^5433961-,chr20,-,5434172^,5433962-,5434174^5434172-5433963^5433961-
chr20@-@5434115^5433962-@5434117^5434115-5433963^5433961-,chr20,-,5434115^,5433962-,5434117^5434115-5433963^5433961-
chr20@-@5434172^5434065-@5434174^5434172-5434066^5434064-,chr20,-,5434172^,5434065-,5434174^5434172-5434066^5434064-
chr20@-@5434198^5434070-@5434200^5434198-5434071^5434069-,chr20,-,5434198^,5434070-,5434200^5434198-5434071^5434069-
chr20@-@5434172^5434070-@5434174^5434172-5434071^5434069-,chr20,-,5434172^,5434070-,5434174^5434172-5434071^5434069-
chr20@-@5434172^5434092-@5434174^5434172-5434093^5434091-,chr20,-,5434172^,5434092-,5434174^5434172-5434093^5434091-
chr20@+@8962336^8962893-@8962335^8962337-8962893^8962895-,chr20,+,8962336^,8962893-,8962335^8962337-8962893^8962895-
chr20@-@10413796^10412700-@10413798^10413796-10412701^10412699-,chr20,-,10413796^,10412700-,10413798^10413796-10412701^10412699-
chr20@-@10649061^10648676-@10649063^10649061-10648677^10648675-,chr20,-,10649061^,10648676-,10649063^10649061-10648677^10648675-
chr20@-@10649061^10648722-@10649063^10649061-10648723^10648721-,chr20,-,10649061^,10648722-,10649063^10649061-10648723^10648721-
chr20@-@10651581^10650360-@10651583^10651581-10650361^10650359-,chr20,-,10651581^,10650360-,10651583^10651581-10650361^10650359-
chr20@-@10890179^10890049-@10890181^10890179-10890050^10890048-,chr20,-,10890179^,10890049-,10890181^10890179-10890050^10890048-
chr20@+@11918011^11918334-@11918010^11918012-11918334^11918336-,chr20,+,11918011^,11918334-,11918010^11918012-11918334^11918336-
chr20@-@18325148^18323786-@18325150^18325148-18323787^18323785-,chr20,-,18325148^,18323786-,18325150^18325148-18323787^18323785-
chr20@+@18507972^18508091-@18507971^18507973-18508091^18508093-,chr20,+,18507972^,18508091-,18507971^18507973-18508091^18508093-
chr20@-@20412115^20412113-@20412117^20412115-20412114^20412112-,chr20,-,20412115^,20412113-,20412117^20412115-20412114^20412112-
chr20@+@21244288^21246479-@21244287^21244289-21246479^21246481-,chr20,+,21244288^,21246479-,21244287^21244289-21246479^21246481-
chr20@+@21615527^21615667-@21615526^21615528-21615667^21615669-,chr20,+,21615527^,21615667-,21615526^21615528-21615667^21615669-
chr20@+@21615527^21615662-@21615526^21615528-21615662^21615664-,chr20,+,21615527^,21615662-,21615526^21615528-21615662^21615664-
chr20@+@21615527^21615613-@21615526^21615528-21615613^21615615-,chr20,+,21615527^,21615613-,21615526^21615528-21615613^21615615-
chr20@-@22282544^22282415-@22282546^22282544-22282416^22282414-,chr20,-,22282544^,22282415-,22282546^22282544-22282416^22282414-
chr20@-@22685116^22684848-@22685118^22685116-22684849^22684847-,chr20,-,22685116^,22684848-,22685118^22685116-22684849^22684847-
chr20@+@23180208^23180411-@23180207^23180209-23180411^23180413-,chr20,+,23180208^,23180411-,23180207^23180209-23180411^23180413-
chr20@+@23180247^23180411-@23180246^23180248-23180411^23180413-,chr20,+,23180247^,23180411-,23180246^23180248-23180411^23180413-
chr20@+@23180528^23180604-@23180527^23180529-23180604^23180606-,chr20,+,23180528^,23180604-,23180527^23180529-23180604^23180606-
chr20@+@23186550^23187315-@23186549^23186551-23187315^23187317-,chr20,+,23186550^,23187315-,23186549^23186551-23187315^23187317-
chr20@+@23186550^23187213-@23186549^23186551-23187213^23187215-,chr20,+,23186550^,23187213-,23186549^23186551-23187213^23187215-
chr20@-@25775110^25774159-@25775112^25775110-25774160^25774158-,chr20,-,25775110^,25774159-,25775112^25775110-25774160^25774158-
chr20@+@32428248^32428325-@32428247^32428249-32428325^32428327-,chr20,+,32428248^,32428325-,32428247^32428249-32428325^32428327-
chr20@-@32704023^32703458-@32704025^32704023-32703459^32703457-,chr20,-,32704023^,32703458-,32704025^32704023-32703459^32703457-
chr20@+@33225247^33226406-@33225246^33225248-33226406^33226408-,chr20,+,33225247^,33226406-,33225246^33225248-33226406^33226408-
chr20@-@33657790^33657146-@33657792^33657790-33657147^33657145-,chr20,-,33657790^,33657146-,33657792^33657790-33657147^33657145-
chr20@-@33659653^33659550-@33659655^33659653-33659551^33659549-,chr20,-,33659653^,33659550-,33659655^33659653-33659551^33659549-
