ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr16@+@31488490^31489123-@31489048^31489123-,chr16,+,31488490^,31489123-,31489048^31489123-
chr16@+@31713435^31753766-@31713448^31753766-,chr16,+,31713435^,31753766-,31713448^31753766-
chr16@+@35144969^35145807-@35145075^35145807-,chr16,+,35144969^,35145807-,35145075^35145807-
chr16@+@35144765^35145807-@35144969^35145807-,chr16,+,35144765^,35145807-,35144969^35145807-
chr16@+@35144765^35145807-@35145075^35145807-,chr16,+,35144765^,35145807-,35145075^35145807-
chr16@-@35505762^35505414-@35505628^35505414-,chr16,-,35505762^,35505414-,35505628^35505414-
chr16@-@47122889^47122784-@47122868^47122784-,chr16,-,47122889^,47122784-,47122868^47122784-
chr16@-@48155841^48146474-@48155818^48146474-,chr16,-,48155841^,48146474-,48155818^48146474-
chr16@-@48139188^48138375-@48139163^48138375-,chr16,-,48139188^,48138375-,48139163^48138375-
chr16@-@48087940^48085706-@48087926^48085706-,chr16,-,48087940^,48085706-,48087926^48085706-
chr16@+@49285520^49287367-@49285623^49287367-,chr16,+,49285520^,49287367-,49285623^49287367-
chr16@+@50223387^50224657-@50223400^50224657-,chr16,+,50223387^,50224657-,50223400^50224657-
chr16@+@50304516^50304925-@50304551^50304925-,chr16,+,50304516^,50304925-,50304551^50304925-
chr16@+@50301124^50305777-@50301214^50304360-50304551^50304925-50304959^50305503-50305586^50305777-,chr16,+,50301124^,50305777-,50301214^50304360-50304551^50304925-50304959^50305503-50305586^50305777-
chr16@+@50301124^50305777-@50301214^50304360-50304516^50304925-50304959^50305503-50305586^50305777-,chr16,+,50301124^,50305777-,50301214^50304360-50304516^50304925-50304959^50305503-50305586^50305777-
chr16@+@50697316^50699488-@50698039^50699488-,chr16,+,50697316^,50699488-,50698039^50699488-
chr16@+@50712401^50722622-@50712637^50722622-,chr16,+,50712401^,50722622-,50712637^50722622-
chr16@+@50712373^50722622-@50712637^50722622-,chr16,+,50712373^,50722622-,50712637^50722622-
chr16@+@50712373^50722622-@50712401^50719925-50720008^50722622-,chr16,+,50712373^,50722622-,50712401^50719925-50720008^50722622-
chr16@+@50712373^50722622-@50712401^50722622-,chr16,+,50712373^,50722622-,50712401^50722622-
chr16@+@50742822^50749549-@50742841^50749549-,chr16,+,50742822^,50749549-,50742841^50749549-
chr16@+@50880261^50881907-@50880520^50881907-,chr16,+,50880261^,50881907-,50880520^50881907-
chr16@+@50884309^50884482-@50884322^50884482-,chr16,+,50884309^,50884482-,50884322^50884482-
chr16@+@50884277^50884482-@50884322^50884482-,chr16,+,50884277^,50884482-,50884322^50884482-
chr16@+@50884277^50884482-@50884309^50884482-,chr16,+,50884277^,50884482-,50884309^50884482-
chr16@+@50884741^50893661-@50884747^50893661-,chr16,+,50884741^,50893661-,50884747^50893661-
chr16@+@51022276^51024808-@51022863^51024808-,chr16,+,51022276^,51024808-,51022863^51024808-
chr16@+@51025013^51035536-@51025059^51035536-,chr16,+,51025013^,51035536-,51025059^51035536-
chr16@+@51025013^51035536-@51025059^51026791-51026827^51035536-,chr16,+,51025013^,51035536-,51025059^51026791-51026827^51035536-
chr16@+@51022276^51035536-@51022863^51024808-51025059^51026791-51026827^51035536-,chr16,+,51022276^,51035536-,51022863^51024808-51025059^51026791-51026827^51035536-
chr16@+@52092336^52094959-@52092342^52094959-,chr16,+,52092336^,52094959-,52092342^52094959-
chr16@+@52092336^52094959-@52092338^52094959-,chr16,+,52092336^,52094959-,52092338^52094959-
chr16@+@52092336^52094959-@52092338^52092527-52092649^52094959-,chr16,+,52092336^,52094959-,52092338^52092527-52092649^52094959-
chr16@+@52092336^52094959-@52092338^52092527-52092649^52093048-52093308^52094959-,chr16,+,52092336^,52094959-,52092338^52092527-52092649^52093048-52093308^52094959-
chr16@+@52092336^52094959-@52092338^52092527-52092649^52093102-52093308^52094959-,chr16,+,52092336^,52094959-,52092338^52092527-52092649^52093102-52093308^52094959-
chr16@+@52092338^52094959-@52092342^52094959-,chr16,+,52092338^,52094959-,52092342^52094959-
chr16@+@52092338^52098300-@52092342^52094959-52095073^52098300-,chr16,+,52092338^,52098300-,52092342^52094959-52095073^52098300-
chr16@+@53307905^53308686-@53307953^53308686-,chr16,+,53307905^,53308686-,53307953^53308686-
chr16@-@53503147^53500329-@53502700^53500329-,chr16,-,53503147^,53500329-,53502700^53500329-
chr16@-@54246839^54245801-@54246823^54245801-,chr16,-,54246839^,54245801-,54246823^54245801-
chr16@-@54938385^54938055-@54938164^54938055-,chr16,-,54938385^,54938055-,54938164^54938055-
chr16@-@55873833^55871763-@55873823^55871763-,chr16,-,55873833^,55871763-,55873823^55871763-
chr16@-@55871715^55869744-@55871625^55869744-,chr16,-,55871715^,55869744-,55871625^55869744-
chr16@+@56354987^56356103-@56355081^56356103-,chr16,+,56354987^,56356103-,56355081^56356103-
chr16@+@56354987^56356103-@56355081^56355256-56355328^56356103-,chr16,+,56354987^,56356103-,56355081^56355256-56355328^56356103-
chr16@+@56451567^56453263-@56451760^56453263-,chr16,+,56451567^,56453263-,56451760^56453263-
chr16@+@56453380^56458548-@56453408^56458548-,chr16,+,56453380^,56458548-,56453408^56458548-
chr16@-@56511159^56510921-@56511133^56510921-,chr16,-,56511159^,56510921-,56511133^56510921-
chr16@-@56502702^56502456-@56502673^56502456-,chr16,-,56502702^,56502456-,56502673^56502456-
chr16@+@56652634^56652974-@56652636^56652974-,chr16,+,56652634^,56652974-,56652636^56652974-
chr16@+@56658740^56659073-@56658782^56659073-,chr16,+,56658740^,56659073-,56658782^56659073-
chr16@+@56683230^56683958-@56683386^56683958-,chr16,+,56683230^,56683958-,56683386^56683958-
chr16@+@56892133^56892953-@56892160^56892953-,chr16,+,56892133^,56892953-,56892160^56892953-
chr16@+@56940088^56942132-@56940245^56942132-,chr16,+,56940088^,56942132-,56940245^56942132-
chr16@+@57028155^57028302-@57028203^57028302-,chr16,+,57028155^,57028302-,57028203^57028302-
chr16@+@57028155^57029995-@57028385^57029773-57029856^57029995-,chr16,+,57028155^,57029995-,57028385^57029773-57029856^57029995-
chr16@+@57028155^57029995-@57028203^57028302-57028385^57029773-57029856^57029995-,chr16,+,57028155^,57029995-,57028203^57028302-57028385^57029773-57029856^57029995-
chr16@-@57178806^57173869-@57178710^57175700-57175539^57173869-,chr16,-,57178806^,57173869-,57178710^57175700-57175539^57173869-
chr16@-@57178806^57173869-@57178502^57173869-,chr16,-,57178806^,57173869-,57178502^57173869-
chr16@-@57185736^57173869-@57185545^57173869-,chr16,-,57185736^,57173869-,57185545^57173869-
chr16@-@57439186^57434212-@57439182^57436732-57436656^57434212-,chr16,-,57439186^,57434212-,57439182^57436732-57436656^57434212-
chr16@-@57440953^57432560-@57440772^57439295-57439182^57436732-57436656^57434212-57434044^57432560-,chr16,-,57440953^,57432560-,57440772^57439295-57439182^57436732-57436656^57434212-57434044^57432560-
chr16@-@57440953^57432560-@57440772^57439334-57439186^57434212-57434044^57432560-,chr16,-,57440953^,57432560-,57440772^57439334-57439186^57434212-57434044^57432560-
chr16@-@57440953^57432560-@57440772^57439334-57439182^57436732-57436656^57434212-57434044^57432560-,chr16,-,57440953^,57432560-,57440772^57439334-57439182^57436732-57436656^57434212-57434044^57432560-
chr16@+@57452936^57456504-@57452946^57456504-,chr16,+,57452936^,57456504-,57452946^57456504-
chr16@+@57456626^57456931-@57456646^57456931-,chr16,+,57456626^,57456931-,57456646^57456931-
chr16@+@57456626^57458246-@57456646^57458246-,chr16,+,57456626^,57458246-,57456646^57458246-
chr16@+@57456626^57458246-@57456646^57456931-57457015^57458246-,chr16,+,57456626^,57458246-,57456646^57456931-57457015^57458246-
chr16@+@57628726^57641591-@57628802^57641591-,chr16,+,57628726^,57641591-,57628802^57641591-
chr16@+@57650351^57651200-@57650355^57651200-,chr16,+,57650351^,57651200-,57650355^57651200-
chr16@+@57699024^57700145-@57699033^57700145-,chr16,+,57699024^,57700145-,57699033^57700145-
chr16@+@57737067^57741687-@57737283^57741687-,chr16,+,57737067^,57741687-,57737283^57741687-
chr16@-@57761413^57761171-@57761315^57761171-,chr16,-,57761413^,57761171-,57761315^57761171-
chr16@-@57960500^57960065-@57960482^57960065-,chr16,-,57960500^,57960065-,57960482^57960065-
chr16@+@58001581^58002479-@58001588^58002479-,chr16,+,58001581^,58002479-,58001588^58002479-
chr16@+@58002590^58009929-@58002663^58009929-,chr16,+,58002590^,58009929-,58002663^58009929-
chr16@+@58002590^58009929-@58002645^58009929-,chr16,+,58002590^,58009929-,58002645^58009929-
chr16@+@58002645^58009929-@58002663^58009929-,chr16,+,58002645^,58009929-,58002663^58009929-
chr16@+@58002645^58014273-@58002663^58009929-58010112^58014273-,chr16,+,58002645^,58014273-,58002663^58009929-58010112^58014273-
chr16@+@58014294^58017334-@58014326^58017334-,chr16,+,58014294^,58017334-,58014326^58017334-
chr16@+@58503903^58504154-@58503957^58504154-,chr16,+,58503903^,58504154-,58503957^58504154-
chr16@+@58509009^58509301-@58509189^58509301-,chr16,+,58509009^,58509301-,58509189^58509301-
chr16@+@58515880^58516202-@58516097^58516202-,chr16,+,58515880^,58516202-,58516097^58516202-
chr16@-@58624673^58599511-@58624653^58623409-58623282^58599511-,chr16,-,58624673^,58599511-,58624653^58623409-58623282^58599511-
chr16@-@58556862^58555908-@58556847^58555908-,chr16,-,58556862^,58555908-,58556847^58555908-
chr16@-@58536989^58534395-@58536968^58534395-,chr16,-,58536989^,58534395-,58536968^58534395-
chr16@-@58722150^58719255-@58722119^58719255-,chr16,-,58722150^,58719255-,58722119^58719255-
chr16@-@58879985^58848153-@58879879^58848153-,chr16,-,58879985^,58848153-,58879879^58848153-
chr16@-@65356431^65354301-@65356395^65354301-,chr16,-,65356431^,65354301-,65356395^65354301-
chr16@+@66392306^66398456-@66392383^66396059-66396201^66397982-66398106^66398456-,chr16,+,66392306^,66398456-,66392383^66396059-66396201^66397982-66398106^66398456-
chr16@+@66566594^66577104-@66566612^66577104-,chr16,+,66566594^,66577104-,66566612^66577104-
chr16@-@66696427^66636581-@66696340^66636581-,chr16,-,66696427^,66636581-,66696340^66636581-
chr16@-@66826677^66826583-@66826668^66826583-,chr16,-,66826677^,66826583-,66826668^66826583-
chr16@+@66942737^66943299-@66942785^66943299-,chr16,+,66942737^,66943299-,66942785^66943299-
chr16@+@67000779^67000857-@67000783^67000857-,chr16,+,67000779^,67000857-,67000783^67000857-
chr16@+@67001002^67001308-@67001046^67001308-,chr16,+,67001002^,67001308-,67001046^67001308-
chr16@+@67000990^67001308-@67001046^67001308-,chr16,+,67000990^,67001308-,67001046^67001308-
chr16@+@67000990^67001308-@67001002^67001308-,chr16,+,67000990^,67001308-,67001002^67001308-
chr16@+@67029813^67036639-@67030177^67036639-,chr16,+,67029813^,67036639-,67030177^67036639-
chr16@+@67029813^67066682-@67030177^67036639-67036755^67066682-,chr16,+,67029813^,67066682-,67030177^67036639-67036755^67066682-
chr16@+@67082308^67098710-@67082339^67098710-,chr16,+,67082308^,67098710-,67082339^67098710-
chr16@+@67082308^67098710-@67082339^67093414-67093629^67098710-,chr16,+,67082308^,67098710-,67082339^67093414-67093629^67098710-
chr16@+@67029813^67098710-@67030177^67036639-67036755^67066682-67066798^67082213-67082339^67098710-,chr16,+,67029813^,67098710-,67030177^67036639-67036755^67066682-67066798^67082213-67082339^67098710-
chr16@+@67166011^67166320-@67166070^67166320-,chr16,+,67166011^,67166320-,67166070^67166320-
chr16@+@67167222^67167303-@67167226^67167303-,chr16,+,67167222^,67167303-,67167226^67167303-
chr16@+@67174340^67174621-@67174464^67174621-,chr16,+,67174340^,67174621-,67174464^67174621-
chr16@+@67174454^67174621-@67174464^67174621-,chr16,+,67174454^,67174621-,67174464^67174621-
chr16@+@67174340^67174621-@67174454^67174621-,chr16,+,67174340^,67174621-,67174454^67174621-
chr16@-@67181606^67180666-@67181558^67180666-,chr16,-,67181606^,67180666-,67181558^67180666-
chr16@-@67179430^67178504-@67179402^67178504-,chr16,-,67179430^,67178504-,67179402^67178504-
chr16@-@67188904^67187837-@67188721^67187837-,chr16,-,67188904^,67187837-,67188721^67187837-
chr16@-@67184902^67184604-@67184686^67184604-,chr16,-,67184902^,67184604-,67184686^67184604-
chr16@+@67192824^67193009-@67192870^67193009-,chr16,+,67192824^,67193009-,67192870^67193009-
chr16@+@67192870^67194398-@67193170^67193472-67193515^67194398-,chr16,+,67192870^,67194398-,67193170^67193472-67193515^67194398-
chr16@+@67199582^67199684-@67199593^67199684-,chr16,+,67199582^,67199684-,67199593^67199684-
chr16@+@67200806^67200890-@67200808^67200890-,chr16,+,67200806^,67200890-,67200808^67200890-
chr16@+@67228631^67228797-@67228657^67228797-,chr16,+,67228631^,67228797-,67228657^67228797-
chr16@+@67228836^67228976-@67228881^67228976-,chr16,+,67228836^,67228976-,67228881^67228976-
chr16@+@67280183^67280882-@67280543^67280711-67280806^67280882-,chr16,+,67280183^,67280882-,67280543^67280711-67280806^67280882-
chr16@+@67347515^67350202-@67347591^67350202-,chr16,+,67347515^,67350202-,67347591^67350202-
chr16@+@67661587^67661893-@67661677^67661893-,chr16,+,67661587^,67661893-,67661677^67661893-
chr16@-@67685512^67676053-@67685457^67676053-,chr16,-,67685512^,67676053-,67685457^67676053-
chr16@-@67831841^67831358-@67831754^67831612-67831576^67831358-,chr16,-,67831841^,67831358-,67831754^67831612-67831576^67831358-
chr16@-@67829930^67829516-@67829765^67829516-,chr16,-,67829930^,67829516-,67829765^67829516-
chr16@-@67829922^67829516-@67829765^67829516-,chr16,-,67829922^,67829516-,67829765^67829516-
chr16@-@67935420^67934948-@67935296^67934948-,chr16,-,67935420^,67934948-,67935296^67934948-
chr16@-@67963465^67961706-@67962244^67961706-,chr16,-,67963465^,67961706-,67962244^67961706-
chr16@-@67963465^67961706-@67963437^67961706-,chr16,-,67963465^,67961706-,67963437^67961706-
chr16@-@68231296^68231027-@68231178^68231027-,chr16,-,68231296^,68231027-,68231178^68231027-
chr16@+@68311099^68315897-@68311111^68315897-,chr16,+,68311099^,68315897-,68311111^68315897-
chr16@-@68363801^68363559-@68363777^68363559-,chr16,-,68363801^,68363559-,68363777^68363559-
chr16@+@68539429^68539758-@68539479^68539758-,chr16,+,68539429^,68539758-,68539479^68539758-
chr16@+@68539429^68539758-@68539469^68539758-,chr16,+,68539429^,68539758-,68539469^68539758-
chr16@+@68539429^68539758-@68539487^68539758-,chr16,+,68539429^,68539758-,68539487^68539758-
chr16@+@68539469^68539758-@68539479^68539758-,chr16,+,68539469^,68539758-,68539479^68539758-
chr16@+@68539479^68539758-@68539487^68539758-,chr16,+,68539479^,68539758-,68539487^68539758-
chr16@+@68539469^68539758-@68539487^68539758-,chr16,+,68539469^,68539758-,68539487^68539758-
chr16@+@68813495^68815515-@68813562^68815515-,chr16,+,68813495^,68815515-,68813562^68815515-
chr16@+@69137885^69139825-@69137977^69139825-,chr16,+,69137885^,69139825-,69137977^69139825-
chr16@+@69260127^69270143-@69260260^69270143-,chr16,+,69260127^,69270143-,69260260^69270143-
chr16@+@69647167^69653236-@69647586^69653236-,chr16,+,69647167^,69653236-,69647586^69653236-
chr16@-@69726501^69718534-@69726433^69718534-,chr16,-,69726501^,69718534-,69726433^69718534-
chr16@-@69748951^69748329-@69748918^69748329-,chr16,-,69748951^,69748329-,69748918^69748329-
chr16@+@70145797^70146134-@70145833^70146134-,chr16,+,70145797^,70146134-,70145833^70146134-
chr16@-@70243627^70241260-@70243613^70241260-,chr16,-,70243627^,70241260-,70243613^70241260-
chr16@-@70241036^70235443-@70241007^70235443-,chr16,-,70241036^,70235443-,70241007^70235443-
chr16@-@70233424^70232804-@70233413^70232804-,chr16,-,70233424^,70232804-,70233413^70232804-
chr16@-@70231437^70231158-@70231323^70231158-,chr16,-,70231437^,70231158-,70231323^70231158-
chr16@+@70361510^70364543-@70361636^70364543-,chr16,+,70361510^,70364543-,70361636^70364543-
chr16@+@70454805^70463169-@70454940^70463169-,chr16,+,70454805^,70463169-,70454940^70463169-
chr16@+@70475415^70475648-@70475493^70475648-,chr16,+,70475415^,70475648-,70475493^70475648-
chr16@-@70519677^70517740-@70519649^70517740-,chr16,-,70519677^,70517740-,70519649^70517740-
chr16@-@71230630^71186918-@71230562^71186918-,chr16,-,71230630^,71186918-,71230562^71186918-
chr16@+@71301795^71302649-@71301850^71302649-,chr16,+,71301795^,71302649-,71301850^71302649-
chr16@+@71384019^71384339-@71384025^71384339-,chr16,+,71384019^,71384339-,71384025^71384339-
chr16@-@71808763^71808150-@71808505^71808150-,chr16,-,71808763^,71808150-,71808505^71808150-
chr16@-@71808015^71789482-@71807801^71806728-71806686^71789482-,chr16,-,71808015^,71789482-,71807801^71806728-71806686^71789482-
chr16@-@71808763^71789482-@71808505^71789482-,chr16,-,71808763^,71789482-,71808505^71789482-
chr16@-@71769623^71765584-@71769619^71765584-,chr16,-,71769623^,71765584-,71769619^71765584-
chr16@-@71867912^71865048-@71867893^71865048-,chr16,-,71867912^,71865048-,71867893^71865048-
chr16@-@71867912^71864242-@71867893^71864242-,chr16,-,71867912^,71864242-,71867893^71864242-
chr16@-@71867912^71864242-@71867893^71865048-71864903^71864242-,chr16,-,71867912^,71864242-,71867893^71865048-71864903^71864242-
chr16@-@71867912^71865048-@71867893^71865048-,chr16,-,71867912^,71865048-,71867893^71865048-
chr16@+@72023318^72023480-@72023323^72023480-,chr16,+,72023318^,72023480-,72023323^72023480-
chr16@-@72132748^72130722-@72132733^72130722-,chr16,-,72132748^,72130722-,72132733^72130722-
chr16@-@72570451^72555326-@72570435^72555326-,chr16,-,72570451^,72555326-,72570435^72555326-
chr16@-@72570451^72523415-@72570435^72555326-72555265^72523415-,chr16,-,72570451^,72523415-,72570435^72555326-72555265^72523415-
chr16@-@72570451^72523415-@72570435^72555326-72555265^72540611-72540578^72523415-,chr16,-,72570451^,72523415-,72570435^72555326-72555265^72540611-72540578^72523415-
chr16@-@74215966^74206165-@74215834^74206165-,chr16,-,74215966^,74206165-,74215834^74206165-
chr16@-@74664690^74661451-@74664624^74661451-,chr16,-,74664690^,74661451-,74664624^74661451-
chr16@-@74675355^74675100-@74675324^74675100-,chr16,-,74675355^,74675100-,74675324^74675100-
chr16@+@75166896^75169253-@75166913^75169253-,chr16,+,75166896^,75169253-,75166913^75169253-
chr16@-@75204773^75204322-@75204742^75204322-,chr16,-,75204773^,75204322-,75204742^75204322-
chr16@-@75242914^75237344-@75242470^75237344-,chr16,-,75242914^,75237344-,75242470^75237344-
chr16@-@75236882^75235986-@75236828^75235986-,chr16,-,75236882^,75235986-,75236828^75235986-
chr16@-@75451738^75447688-@75451669^75447688-,chr16,-,75451738^,75447688-,75451669^75447688-
chr16@-@75545864^75545495-@75545826^75545495-,chr16,-,75545864^,75545495-,75545826^75545495-
chr16@-@75542602^75541455-@75542555^75541455-,chr16,-,75542602^,75541455-,75542555^75541455-
chr16@-@75851431^75838900-@75851427^75838900-,chr16,-,75851431^,75838900-,75851427^75838900-
chr16@-@77367441^77364381-@77367437^77364381-,chr16,-,77367441^,77364381-,77367437^77364381-
chr16@-@80568816^80568113-@80568807^80568113-,chr16,-,80568816^,80568113-,80568807^80568113-
chr16@-@80568816^80568113-@80568807^80568113-,chr16,-,80568816^,80568113-,80568807^80568113-
